Timestamp,Altitude,Speed,Heading,Temperature,Pressure,Vibration,Latitude,Longitude,Roll,Pitch,Yaw,Engine RPM,Fuel Level,Weather Conditions
2024-07-18 09:31:55.510406,29562.02324549894,564.8374269481181,17.367838218772896,-53.73178479029178,1026.274226392924,0.38204655171735047,-46.61991891576879,17.22092061202602,-93.93013984593968,41.866821690829056,349.5902373950117,2230.070777901926,57.418264384829484,Stormy
2024-07-18 09:31:56.510406,29411.50341246622,388.8173807932377,111.815843760025,-48.22722231312183,1017.2961760138603,0.5487030219486054,-47.41751686067882,167.42725477476375,114.06582994637506,0.1568400160682728,339.3732875161289,1755.1800906026053,18.271538357088303,Stormy
2024-07-18 09:31:57.510406,30326.50647036547,438.64897164849447,357.26746590961807,-41.83396062254094,1023.0338468838955,0.4684049627115479,38.33617690639102,-56.08370700746852,35.6331783349805,-43.7655772670803,263.65789254624093,2187.8904909180706,22.75475990707824,Stormy
2024-07-18 09:31:58.510406,29394.603939130087,508.3734117662918,330.3712424084883,-52.762738415073756,1007.8865616152216,0.5656403993679983,59.85602762817618,-103.38567687795732,-159.79499609228006,40.26808712953283,295.04078384776744,2213.9262722938165,82.92138737907712,Cloudy
2024-07-18 09:31:59.510406,28837.56883939501,447.7015223612061,182.11498886011265,-49.13091054686443,1020.428630133671,0.5282655225946297,-56.78796253907892,-50.29867414320444,-87.04586702370614,-4.647905114554092,294.83818514320063,1734.5167638439261,32.452498227135884,Clear
2024-07-18 09:32:00.510406,28873.79504103735,544.6279554852173,166.14690729856406,-51.08118660859174,1012.4816320741736,0.554552916267107,21.30263798092018,85.0478162679795,-156.04333164320877,8.215846220254747,314.96643360158686,2083.533336907605,28.582246879301863,Stormy
2024-07-18 09:32:01.510406,29200.683769274026,485.9120356853896,197.19991825305937,-43.58996395656095,1014.3527227702095,0.5662555627966623,46.66854498061977,159.29074930925321,-79.58598259540004,-38.67757386681611,355.67164945126916,2297.1252893423266,44.248865367630394,Cloudy
2024-07-18 09:32:02.510406,29518.56482598914,516.0353199090295,22.66757180814205,-42.05423156926673,1033.4612254757592,0.5069258308032285,33.15490553107885,11.984939097798815,-108.5157265681412,89.3915985148281,152.21597749265138,2047.6460909793034,21.60333899863427,Stormy
2024-07-18 09:32:03.510406,28857.912945716205,500.1280660358215,350.3150622980998,-51.503266013773676,1018.3787654415104,0.5331703506843338,80.31061247187992,-156.387761045659,-22.153291400663477,-61.98079713717301,247.14699617636327,1935.8883529966045,78.32377756743472,Cloudy
2024-07-18 09:32:04.510406,31745.756053231104,524.5595312806863,314.74700179296167,-54.84804602616597,1029.2511306305014,0.4312841088685671,-69.86011966588094,82.31228436950659,-59.82870508057266,-73.05096321195383,20.095043412651385,2076.981077964954,62.99928350372513,Cloudy
2024-07-18 09:32:05.510406,29878.22663185999,460.2109185712429,84.18022734346273,-51.66543308172608,1014.4605544743736,0.4984349348730835,-28.42868389164608,52.47596928806007,-11.882779179024169,48.534062272682434,189.94599303924738,1961.7456400265098,45.04906795339849,Stormy
2024-07-18 09:32:06.510406,28646.97702534324,495.9951003543605,92.03542978150273,-44.52661029151453,999.4989690050907,0.5539938624331677,-60.73204934070133,30.980141438744624,130.97725932115418,-31.204471604921004,51.060138767731516,1966.8581715679481,82.89739878503069,Stormy
2024-07-18 09:32:07.510406,29292.73555951672,522.0459608876445,286.4706253519662,-44.482819152392295,1021.5991663633097,0.4381480891275847,-61.509589118829425,30.39890473324661,8.990038585096698,-83.80700925196051,127.98779377527413,1743.9069115967168,15.05190891603807,Clear
2024-07-18 09:32:08.510406,30422.886164460157,536.4186504821056,57.959147164614336,-53.980462611288424,1017.2161132149645,0.5270706916384119,-57.96009129629779,-145.3529037504236,157.8885530121022,-86.7101992817689,103.56196810050835,2294.0926654536406,10.85949797768846,Stormy
2024-07-18 09:32:09.510406,30468.48831856241,483.2170739987127,41.99491374556071,-46.31162307798989,1024.251849376021,0.6007547337260197,-40.993620792265304,151.11460056268413,-167.4997258109596,61.22528483013994,184.74192496343616,1608.4947684345789,50.260217669748776,Cloudy
2024-07-18 09:32:10.510406,28381.07169707406,553.7612329366043,30.01955211894994,-50.93878203938993,1020.2938951854549,0.46844918399331587,-16.59094708258648,-79.06820684368678,-175.97246911588408,-12.29306477158957,246.4158559655876,1966.6997892631473,4.312345640487758,Clear
2024-07-18 09:32:11.510406,30509.433034671412,487.2754600772754,308.3060039892963,-42.38167299967469,1002.4851768238982,0.6418335372514812,-33.162318304306,-20.589801282433967,171.1434234118732,-18.604297539525348,78.08208759741805,2171.8822614592564,22.494393603573716,Clear
2024-07-18 09:32:12.510406,31490.865167429492,417.27493771403925,295.11086997281575,-46.03018776358329,1027.351243034183,0.3741554581282204,-52.37388510091652,52.778111293556634,50.2166554621966,-77.83980623265072,68.55152085587348,2020.0623343951743,32.79117457896442,Clear
2024-07-18 09:32:13.510406,30677.177186071476,514.4905747504577,98.12084850216945,-43.12371899211027,1006.5605512227917,0.31425276829911325,47.960984094864386,53.96908051442438,-15.282918742469178,75.53625933349477,101.23800260944815,1775.7201361992652,95.86789706345428,Cloudy
2024-07-18 09:32:14.510406,28958.725430462648,501.09181505020206,223.83231182066132,-50.870909480354214,1008.768146933277,0.5316809582768216,-14.52660612571114,145.05481793290153,-119.19337992602996,-67.18285573436847,350.5206099515041,2338.9225779829935,6.590810099757993,Stormy
2024-07-18 09:32:15.510406,29925.113088084134,445.8624022405407,189.1833546747377,-48.46556423401554,1019.6517859620147,0.41074745186597506,22.55074537878872,-104.49098551377918,-144.29598631402055,-74.02275274566176,25.967118685466946,2161.097545332104,89.17441521472375,Cloudy
2024-07-18 09:32:16.510406,30557.832318770535,521.3547094043956,275.70110225524076,-53.9795874112013,1019.249240267021,0.5913228763875765,44.13556733341409,98.27476873696861,129.75113740890845,-17.717655952879113,102.74070237599358,2048.6213405624353,56.45656131083632,Clear
2024-07-18 09:32:17.510406,29779.748293313318,477.66859038297974,160.60698281399235,-50.03327628627389,1013.156860600212,0.5879459171611686,80.28585985308683,-7.094041934797275,160.11608233298404,-53.8380799508387,0.5325536597614855,2080.4685880109505,92.59757158109497,Clear
2024-07-18 09:32:18.510406,29367.313220455846,519.5427779473346,149.44876281718416,-54.01343381030313,1019.537414590609,0.21388317402575502,82.17832938553508,52.405821327246116,-102.02631915723728,-26.68748682008973,236.28802597210017,2204.9687182294224,19.6517042164839,Clear
2024-07-18 09:32:19.510406,29918.44812078006,510.38057020962697,115.7161252769401,-50.177815343352506,1021.0621693965652,0.4496687631498735,49.472323614351325,24.664087815103386,22.98435347723182,48.507509877781956,207.65457504565336,1937.4506273069496,73.0725502540545,Cloudy
2024-07-18 09:32:20.510406,29871.583725117864,526.0812561601865,131.88177250126404,-48.30782341494606,1015.9908986053108,0.6029055531780234,-24.35373657499659,-132.8346637535605,-51.501825066514584,37.709362311050214,63.33095805831138,1948.0290254093002,62.754946725841535,Cloudy
2024-07-18 09:32:21.510406,28196.920326650183,481.68409443994403,287.3006855424653,-57.485085633847234,1034.5666622148115,0.19142113142181966,38.40568013788916,-36.79150417565961,-36.08819864853447,-80.12157830686486,204.6497391652232,1892.2799946394416,70.06004571937176,Stormy
2024-07-18 09:32:22.510406,30116.843031422508,510.2362543890524,117.62810765308946,-47.508691571379494,1022.7078260055517,0.4877495209284186,-37.58714856946109,17.188125630088933,39.106322407758796,44.37559568022729,318.2381165201344,2452.8966102774434,1.675269725587225,Cloudy
2024-07-18 09:32:23.510406,30186.50937000717,569.2888200399747,338.6714062711589,-54.911057168303635,1010.1119709821398,0.6063194357499284,-0.26150194556544193,161.59378618859733,44.497196753272505,26.35211052331701,118.27432179242032,1624.933100480325,62.56618347462316,Stormy
2024-07-18 09:32:24.510406,29373.946379268455,528.7907079321411,150.25568667009128,-58.01267315571846,1014.6418123956148,0.4630452021498725,-86.41175479619679,169.71259443531386,109.0078401042955,37.66389121641292,166.61075235257675,1827.744663625791,27.892837090373888,Stormy
2024-07-18 09:32:25.510406,30384.771827307843,512.5527925026444,159.15019374562576,-48.64327593461391,1026.5655773317826,0.3897653098621802,62.83656076840032,18.897461341966732,36.57323471796337,16.74672459267316,77.99366031816518,2090.5345047225965,94.25986313291904,Clear
2024-07-18 09:32:26.510406,28938.92440808237,450.00365244471493,306.08374356718997,-48.65147517554545,998.7178151756125,0.43847845248051565,-54.14813719234516,-107.31082919742074,-177.58293227170105,75.57335092778615,277.71137259879254,2238.7872290417536,80.26060569707352,Stormy
2024-07-18 09:32:27.510406,28694.97833190137,552.299429101668,247.6105297593472,-54.75621155495442,1020.5296968454602,0.5434306182077575,36.87936192413521,92.58852974253955,-82.49491838688165,80.37176458094507,3.183626938982358,2166.8788345843654,28.47015257409421,Clear
2024-07-18 09:32:28.510406,29867.88761485962,480.33754654492867,344.4630596699325,-54.52900345493408,1016.2297248189303,0.49907493699981736,20.184059865529093,-25.423047198804312,51.4925870937804,65.70799490741459,352.3855175548602,1949.4189923458493,7.623535778083468,Clear
2024-07-18 09:32:29.510406,30214.990593961804,505.80697365661547,296.0338093774102,-39.551049402051646,1015.1909952497091,0.23337124242352103,-71.0929373506103,63.671157205106226,-41.22265849683865,31.536044126408953,21.668518585302607,2253.332485279761,23.747873381860117,Clear
2024-07-18 09:32:30.510406,30115.61608162683,475.5617489425713,100.55126607732231,-49.0023595893209,1016.6850302736676,0.59613514150114,-26.140899090350736,146.67917232118236,-150.58193291340356,0.11754115835199741,308.4176356888145,1857.1071981716354,16.790497582710184,Cloudy
2024-07-18 09:32:31.510406,30304.58155573959,521.9749963163457,25.762617651148535,-50.59088665918449,1010.4139537146933,0.5608906630914924,76.86229856681831,96.33231266057976,80.3877053249239,70.58142550446627,169.3740987201497,2125.3259972839137,20.712836022755788,Clear
2024-07-18 09:32:32.510406,29440.987936166217,473.7333881160365,237.40230195122365,-51.94218162750537,1038.7938727697765,0.6078930207496835,-11.648295906274257,-11.991319890705228,149.04985158761343,-20.334727473837006,346.5240120713353,2062.0048562049005,65.55394546092113,Clear
2024-07-18 09:32:33.510406,30817.895210082366,476.3718617914208,224.72895829692123,-54.27711488866943,1018.9180307582442,0.4244620064972679,-4.094111940966712,-137.18643843090598,-141.01024075833237,-12.73579722145925,119.67878125294628,2020.4430119207461,6.384157778570487,Stormy
2024-07-18 09:32:34.510406,29036.970785787496,494.7844887993249,238.38487424257093,-55.00099338775989,1025.4684640167163,0.5336613572233955,51.16631788969724,-141.21781676174436,-53.91687088718926,26.527150941861706,93.84686396460827,1939.2682283758807,72.36841878342916,Stormy
2024-07-18 09:32:35.510406,30923.08078268392,405.44094099263236,99.92618125487184,-57.7935632253242,1015.9267339076316,0.4213327240046664,61.70791078124631,-41.70867519600236,11.50664547670931,14.819604717348852,222.49432801239053,1771.1237181380168,67.49790644106504,Clear
2024-07-18 09:32:36.510406,29146.574092843955,621.9499957231084,7.991686908780489,-48.97259571158131,1008.8458596876845,0.2846062657440068,52.04480593596918,157.50458456477776,-64.55353124609391,-21.675359611757557,220.48157808608232,1964.8963711476629,0.1642515104753106,Clear
2024-07-18 09:32:37.510406,28339.573606534883,606.3037730510188,116.85430585047673,-55.65492682069882,1008.7978992970831,0.5380988716832575,80.32082243914513,-113.12854878388258,-78.88412367671607,-50.89537094516895,340.63370535477026,2220.576884244483,41.89586196071452,Clear
2024-07-18 09:32:38.510406,30444.866120852617,544.8704839515434,239.4283376421584,-55.934396268834966,1012.0709120281323,0.48516552967029397,-16.84908612635533,-105.12873352905632,41.45146926653928,-12.449146189639876,179.61378497283962,2057.2988939017623,1.8438706152684503,Cloudy
2024-07-18 09:32:39.510406,29353.818906246954,519.1588434672709,13.432602504319423,-50.825678887408785,1016.1892397203677,0.48773375859654133,53.429124615487524,85.78139248837437,156.1893126768705,-69.01867963797055,318.3724783870554,2046.004690534295,83.87691409532083,Clear
2024-07-18 09:32:40.510406,31721.81095014449,570.0130058878923,256.86946116039604,-48.993750190951104,1020.8759415150871,0.5488899486174285,48.31278612257384,-102.33225338328756,17.46888209708044,54.493428589102734,33.83502995683557,1760.7978851385533,89.64542170906893,Cloudy
2024-07-18 09:32:41.510406,29907.088311594936,468.1138753158615,65.01322431674855,-52.69091516564929,1017.6532159341299,0.5590826604839234,84.87013490121387,120.74516135808756,-99.59835339614644,89.82721370619282,142.8465888603141,2041.7825502219655,21.763575381598354,Cloudy
2024-07-18 09:32:42.510406,29406.01338242024,544.2512172052514,84.79712188121289,-48.31605672464584,1018.8110785903964,0.3142484389800545,37.525685296294526,0.42927742054766327,-58.21705405770669,-43.54344230799734,181.7494671690885,1663.4808994627742,85.71008811329975,Stormy
2024-07-18 09:32:43.510406,30489.98322433912,522.3179224465771,98.90327262459076,-46.099488107118205,1025.7187950989853,0.4610441889456618,-46.940915075602454,-45.58856613071001,-61.76590623765256,81.91977975089222,60.42505577782481,2027.8710557935694,57.663586204793916,Stormy
2024-07-18 09:32:44.510406,30815.532153854536,506.7715496927958,254.97651094980455,-47.967660444745235,1005.5727174836693,0.447615328544548,44.49089430354704,65.8778097266225,-54.157908957539746,-64.22389968504898,341.49686462164135,1660.787729247739,23.86448771118883,Clear
2024-07-18 09:32:45.510406,30354.624134903454,563.1633293416644,271.1022494288069,-52.92036156901258,1014.7294000842675,0.5348557370863093,60.75921151078336,171.0028365303191,-78.75514319354357,-53.61645454680327,141.76850935523427,1898.0246380346298,52.03056648879995,Stormy
2024-07-18 09:32:46.510406,30495.10032044399,475.6017001828732,169.9920857893296,-41.35389148632473,1006.4554170812243,0.48312050371592774,10.835052606801838,178.89079578152308,-27.55817600436896,24.30534629428388,144.55397764623012,1709.5929052864824,13.196173092054108,Stormy
2024-07-18 09:32:47.510406,29181.695888737584,446.96592595700383,128.14217083898,-54.83359187391886,1004.061892289158,0.5656981021215667,12.814633295289084,-107.05514490025689,-85.64139676501746,78.45637364855554,87.7929278931148,1913.5757405083784,84.79651634456164,Clear
2024-07-18 09:32:48.510406,29169.81801328829,542.0523117945384,311.67662482919576,-45.54685962943006,1015.7137261545527,0.4572809496754337,-81.78370224030888,-49.65922575151268,92.78277751522802,-74.45586659771041,197.3142681738014,2016.833216226967,44.08378491490767,Cloudy
2024-07-18 09:32:49.510406,30979.48635258756,454.8241786013809,329.367649880145,-50.21064814828481,1000.4332681647369,0.5807157129149134,-76.66314729722484,144.5718530344692,-7.039498181605325,-58.99964502610247,48.85566789268951,1944.633881824873,88.93588437004092,Clear
2024-07-18 09:32:50.510406,29134.07703076953,547.6129902710591,232.33453504475818,-47.233788104263795,1015.0789125405747,0.7220731167203464,-58.976607027636334,46.54885522857683,-68.60474010535415,-58.9515291236348,268.5028767521678,1902.4931035271359,23.710817642919313,Clear
2024-07-18 09:32:51.510406,30958.527590186048,486.1459838471177,198.831473397325,-51.09608813728613,1005.698319951623,0.6070888789667856,73.26268117468243,73.05121180090376,-33.16014115394083,-77.54987025625059,218.87287713236964,1915.5034110222973,80.6010115253098,Cloudy
2024-07-18 09:32:52.510406,32295.415644828325,449.07046063157964,10.563660068168698,-48.506415766318746,1011.9265546443276,0.4225049771030239,-1.8452798176864746,-95.61005649303556,-21.999502029921643,-60.93567288630543,315.4808597154189,1851.6478024196822,33.60287244307444,Cloudy
2024-07-18 09:32:53.510406,30626.16517895383,492.99512257746176,149.9814046400834,-53.32078421409535,1012.0806775873168,0.5098470275531231,-22.426750811128244,119.9004829629825,171.94582607367516,88.06371561449674,334.15218269161636,1913.065990432022,99.31019782502555,Clear
2024-07-18 09:32:54.510406,29565.959232393412,463.1915169629026,113.69997186571524,-56.8427165250003,1022.5711089175818,0.490968320312757,-38.57697307561706,-179.156621504447,-5.328085220991312,-33.97881617481481,325.861296640405,2408.113663304471,57.06059867573795,Cloudy
2024-07-18 09:32:55.510406,31656.505426298634,430.1298689044544,337.011296398988,-48.04695883456389,990.5465171981922,0.4370774096040476,64.69095313947491,155.84453507029065,-47.71370037234934,28.806849692235062,139.3757230827415,1730.755889173094,82.40443941030162,Clear
2024-07-18 09:32:56.510406,29175.427077029828,529.4009081963445,180.92409066968762,-54.596699055009765,1012.3528006059913,0.4578777733916072,51.48863745092521,167.79210063075254,101.6274639567049,46.900952277960045,169.79388493377357,2068.0948128300934,48.251375241874705,Clear
2024-07-18 09:32:57.510406,29911.42323386135,542.5663298411514,206.7656154797549,-47.88726257131351,1034.549078513228,0.29059165294692524,85.45635578383366,-147.7395964618774,177.1013937989547,0.27445054546291203,350.59262279008277,1791.398464077328,60.858668137675295,Cloudy
2024-07-18 09:32:58.510406,29944.249523012542,441.1354776541503,229.97964715867388,-41.80589051972373,1011.0012695438994,0.5619615931220139,0.03707736490302693,13.208627127634458,173.54058981803672,33.98841002078463,78.52465645554875,2030.6543079199728,16.629773013918037,Cloudy
2024-07-18 09:32:59.510406,29747.964008427047,500.79859508620154,97.96927842839675,-50.202543107916014,1015.60553883478,0.5955361038368548,6.020917964235622,148.17918318517786,-67.46528070787751,77.5212636280846,294.64301398574116,1900.3541124613557,97.89296053003798,Cloudy
2024-07-18 09:33:00.510406,29559.261950189706,498.87225780476604,293.21579060877895,-51.16438305307142,1002.815501524301,0.5552249537902896,85.8426573931853,-22.870986671390284,-83.2566152451765,19.773031125571805,197.69480168505154,1906.803314005905,47.32472090975642,Cloudy
2024-07-18 09:33:01.510406,29861.6935220744,510.5408745364254,38.41054463999162,-48.30804046453634,1011.8805492459594,0.4792634876193895,-85.65159993271462,69.44334743650893,83.66153341947086,46.04540620958795,206.7214768691954,2044.691655777445,44.84087167368149,Stormy
2024-07-18 09:33:02.510406,13269.517615957911,521.1001141451162,76.47269609321306,-66.21129983333033,958.4476628988069,0.32943662019071185,45.52443502981217,-89.10048673906832,29.726309652697978,76.71078655970868,27.109170307882376,1277.318030223362,52.72177696938887,Stormy
2024-07-18 09:33:03.510406,28904.39257704022,573.0646424749665,118.0740082739848,-54.13931800229847,1008.0255562683705,0.6563852508114679,-62.42313934941494,-88.54313576718802,-93.4888728030864,21.089877368709068,43.00190941424233,2125.0915598205097,83.11282422442038,Stormy
2024-07-18 09:33:04.510406,31647.237444195678,494.1661383423645,327.71208309324004,-53.37676351152804,1024.0075492925166,0.5965219123754382,87.37799720400318,-104.17499170464554,-95.41604114043749,-56.64957967893271,176.78218878920794,1872.523219320653,41.35576561450082,Cloudy
2024-07-18 09:33:05.510406,30013.220089475883,518.017492007964,210.15878209744395,-53.895789754478784,1032.2176361352256,0.38446486076793207,-4.484898150252306,-132.5292558358267,174.88849572795357,75.63208404861172,217.37892073346018,1677.7536731455084,59.652680311644154,Clear
2024-07-18 09:33:06.510406,30490.530798665415,500.88774066360816,264.11787067019793,-55.301571041956656,1015.7935608065856,0.5356211921063201,82.68342385452192,124.08232896671109,26.273035274540774,-57.29381453596805,158.91302307248336,1772.326079507445,29.5712202419231,Clear
2024-07-18 09:33:07.510406,29677.87046185044,527.9677891008077,255.71055936428613,-54.71861557482558,1012.5578368684631,0.4415952024491731,32.91335299179747,-146.89229629554072,43.85266641122331,-46.53168180109624,188.12535049189742,1531.7085762527622,2.381769485177321,Stormy
2024-07-18 09:33:08.510406,30967.496922231137,587.7350784962432,278.70226111383334,-55.54134393786658,1009.508732710705,0.4907858708223562,67.62303465254689,-36.843561164897466,-43.32673941853821,-12.831264886771024,274.6943952746387,1875.044340588292,73.80931444092354,Stormy
2024-07-18 09:33:09.510406,31455.360855052837,344.73938461206546,263.2458037782502,-51.54893782948157,1002.0917180522626,0.4654116721622782,84.61520004454783,-106.42437610292137,-138.64582547943334,59.53726300175913,155.2445046997505,1723.7074538086024,16.60040700022728,Stormy
2024-07-18 09:33:10.510406,29412.882429158013,550.5330146428288,110.87307945811038,-48.65655273871519,1027.0553502254525,0.5637837413766114,-79.76015886366937,-60.55229069468753,95.36090730321564,-25.12059138820348,210.18171258934274,1449.6296273832272,29.414710085778385,Stormy
2024-07-18 09:33:11.510406,29493.17248556413,511.46466144813274,71.95098822143046,-51.112188927609914,1006.0031836881453,0.6366679037541974,-75.71745650015174,-4.268099346086018,123.44342374597147,71.75934247404678,189.26966915641916,2004.3190816643207,90.56595618465248,Clear
2024-07-18 09:33:12.510406,29342.16678118488,518.7589148038045,281.3402661857916,-47.39731733243883,1002.2909228870807,0.35333579692375605,5.005543891922699,4.602000830395724,2.6859925202055024,-75.43515645059189,53.35966056360794,2244.9167512022123,63.95313421558768,Clear
2024-07-18 09:33:13.510406,29872.722074232755,518.2761471037529,247.00186098809826,-50.58607786394198,1030.169205135602,0.5286497078377823,49.67947304695119,167.71148815742367,-83.59421626046513,-26.978528598174314,225.85268685127485,2229.8056236996545,72.7876821088437,Clear
2024-07-18 09:33:14.510406,28835.884578502348,400.5320347432301,222.12625337666216,-58.30444580333588,1011.2037617824176,0.3657528494193857,80.69312104540779,139.6058272863521,50.64045077664116,-13.567805516370242,65.47117162219064,2153.6931957184115,4.211947342864875,Cloudy
2024-07-18 09:33:15.510406,29785.65383576577,489.751476426615,208.4596679094651,-39.696132744482526,1018.4678364653006,0.3019784291237061,-76.76852943413851,-17.67708276055066,75.83791171110286,-85.16833949396326,127.79319749899514,1947.219501404567,82.45521790165566,Clear
2024-07-18 09:33:16.510406,29889.717732040262,485.63149340777073,157.66555225308903,-48.49607105966107,1012.8896998164615,0.25819964422996233,-42.19719738804359,-167.97308961812104,-70.22138029167043,-35.957800547120684,79.10699901399315,2065.2776666375266,42.33915626561353,Cloudy
2024-07-18 09:33:17.510406,15792.293017634816,346.8283198888429,242.84375478860488,-46.24375919799299,985.1379824726686,0.9588271235256014,-8.757765087882106,140.79906324754592,-26.852748132730426,1.5721126786209538,13.987860725747542,1993.1802401913046,70.92110842340902,Stormy
2024-07-18 09:33:18.510406,28953.101366008348,469.14585306479086,172.41199615309986,-51.73912373823717,1030.7843808624273,0.5617203484163723,4.736680645346837,-68.42393272925196,156.65882925361643,-29.44866162515106,178.48353055936792,2188.1700937800983,78.73695698836309,Stormy
2024-07-18 09:33:19.510406,29852.19325174829,486.78443656958245,152.29886904729946,-45.17831476603819,1024.5678839523696,0.45570948331871763,-72.41087097416009,123.29480348008394,-10.021602327224429,4.56847338340819,162.6257012164285,2007.3746685234448,50.61397692751646,Cloudy
2024-07-18 09:33:20.510406,28589.41310096395,536.7156086746088,307.02353641689695,-53.24182519281066,993.4641505545995,0.5188093480579749,-15.509495639305868,-92.90839403290501,-76.7142847714223,40.362300745553256,280.7174537998539,2075.5259726739773,96.92810586779822,Stormy
2024-07-18 09:33:21.510406,28942.32624626054,577.6998164592126,161.56741574821993,-55.64232806783848,1012.1620044267569,0.5232357283804107,-43.86374415483318,10.565553115549363,13.29599606887524,-87.36945373767371,60.06621771099961,2019.4179249020544,96.1500116106482,Stormy
2024-07-18 09:33:22.510406,29547.287555684336,432.8979695208045,327.0935303279027,-49.04624285654308,1022.1281484468066,0.5165000339263923,55.36367291047398,-48.400215280520314,-138.16343185056178,78.8517684822333,141.16973090451455,2289.8385040694434,17.4495709282934,Cloudy
2024-07-18 09:33:23.510406,32352.7430205002,427.4272585436825,45.02297712056584,-47.076827762360196,996.2969535234349,0.5189351343123769,41.02856837124034,-178.1510534095552,-96.72593829556978,-59.425855195520974,162.7431370391831,2245.245262291954,75.56460827458766,Cloudy
2024-07-18 09:33:24.510406,29755.928879600986,464.31249628080775,8.467498199632901,-37.150141355277775,1009.3861725223396,0.6426916095159374,32.194070565199,14.68594504444519,28.907057311791988,16.407400913136186,289.33732624929377,1555.5853500611288,82.95513362413135,Stormy
2024-07-18 09:33:25.510406,30408.713619191523,556.488694685597,188.92669872448204,-51.86941939637717,995.9694374820898,0.4777968719195097,-56.8873480505174,152.67512043367105,-177.65439247796667,-14.658273903695772,281.1814409226441,2227.8714547866184,34.2376772817637,Stormy
2024-07-18 09:33:26.510406,29899.756907679297,560.3046819859941,38.025032784998906,-46.805198596395286,1025.0053157741454,0.4625720140644665,49.73644781418585,79.71153295770841,-60.68940061631578,-2.252398588458945,2.224718359505582,1767.160228319974,6.815772677428544,Clear
2024-07-18 09:33:27.510406,30236.117333475824,500.6381713940425,158.9824370098575,-51.52731217515176,1016.3601653773119,0.5799648881106797,-57.21156725770859,30.669893477682393,16.238449810948566,-35.38817917224584,119.74174305090952,2219.6608978790473,73.74552448286141,Stormy
