Timestamp,Altitude,Speed,Heading,Temperature,Pressure,Vibration,Latitude,Longitude,Roll,Pitch,Yaw,Engine RPM,Fuel Level,Weather Conditions,Altitude_diff,Speed_diff,Engine_RPM_diff,Altitude_roll_mean,Speed_roll_mean,Engine_RPM_roll_mean,Anomaly
2024-07-18 09:31:55.510406,29562.02324549894,564.8374269481181,17.367838218772896,-53.73178479029178,1026.274226392924,0.3820465517173504,-46.61991891576879,17.22092061202602,-93.93013984593968,41.866821690829056,349.5902373950117,2230.070777901926,57.418264384829484,Stormy,-150.51983303271845,-176.02004615488045,-474.8906872993207,29766.677709443542,464.1012597966167,2057.7137864742003,0
2024-07-18 09:31:56.510406,29411.50341246622,388.8173807932377,111.815843760025,-48.22722231312183,1017.2961760138604,0.5487030219486054,-47.41751686067882,167.42725477476375,114.06582994637506,0.1568400160682728,339.3732875161289,1755.180090602605,18.271538357088303,Stormy,-150.51983303271845,-176.02004615488045,-474.8906872993207,29766.677709443542,464.1012597966167,2057.7137864742003,0
2024-07-18 09:31:57.510406,30326.50647036547,438.64897164849447,357.26746590961807,-41.83396062254094,1023.0338468838956,0.4684049627115479,38.33617690639102,-56.08370700746852,35.6331783349805,-43.7655772670803,263.65789254624093,2187.8904909180706,22.75475990707824,Stormy,915.0030578992519,49.83159085525676,432.71040031546545,29766.677709443542,464.1012597966167,2057.7137864742003,0
2024-07-18 09:31:58.510406,29394.603939130087,508.3734117662918,330.3712424084883,-52.76273841507376,1007.8865616152216,0.5656403993679983,59.85602762817618,-103.38567687795732,-159.79499609228006,40.26808712953283,295.04078384776744,2213.9262722938165,82.92138737907712,Cloudy,-931.9025312353842,69.72444011779731,26.035781375745955,29710.871273987257,445.2799214026747,2052.332284604831,0
2024-07-18 09:31:59.510406,28837.56883939501,447.7015223612061,182.11498886011265,-49.13091054686443,1020.428630133671,0.5282655225946297,-56.78796253907892,-50.29867414320444,-87.04586702370614,-4.647905114554092,294.83818514320063,1734.516763843926,32.452498227135884,Clear,-557.0350997350761,-60.671889405085665,-479.4095084498906,29519.559749630193,464.9079685919974,2045.4445090186045,0
2024-07-18 09:32:00.510406,28873.79504103735,544.6279554852173,166.14690729856406,-51.08118660859174,1012.4816320741736,0.554552916267107,21.30263798092018,85.0478162679795,-156.04333164320877,8.215846220254747,314.96643360158686,2083.533336907605,28.582246879301863,Stormy,36.2262016423374,96.92643312401117,349.0165730636793,29035.322606520815,500.23429653757177,2010.6587910151159,0
2024-07-18 09:32:01.510406,29200.683769274023,485.9120356853896,197.19991825305937,-43.58996395656095,1014.3527227702097,0.5662555627966623,46.66854498061977,159.2907493092532,-79.58598259540004,-38.67757386681611,355.6716494512692,2297.1252893423266,44.2488653676304,Cloudy,326.88872823667407,-58.7159197998277,213.5919524347214,28970.682549902125,492.74717117727096,2038.3917966979527,0
2024-07-18 09:32:02.510406,29518.56482598914,516.0353199090295,22.66757180814205,-42.05423156926673,1033.4612254757592,0.5069258308032285,33.15490553107885,11.984939097798817,-108.5157265681412,89.3915985148281,152.21597749265138,2047.6460909793036,21.60333899863427,Stormy,317.88105671511585,30.12328422363987,-249.479198363023,29197.68121210017,515.5251036932121,2142.7682390764116,0
2024-07-18 09:32:03.510406,28857.912945716205,500.1280660358215,350.3150622980998,-51.50326601377368,1018.3787654415104,0.5331703506843338,80.31061247187992,-156.387761045659,-22.15329140066348,-61.98079713717301,247.14699617636327,1935.8883529966045,78.32377756743472,Cloudy,-660.6518802729333,-15.907253873207935,-111.75773798269915,29192.38718032646,500.69180721008024,2093.5532444394116,0
2024-07-18 09:32:04.510406,31745.756053231104,524.5595312806863,314.74700179296167,-54.84804602616597,1029.2511306305014,0.4312841088685671,-69.86011966588094,82.31228436950659,-59.82870508057266,-73.05096321195383,20.095043412651385,2076.981077964954,62.99928350372513,Cloudy,2887.8431075148983,24.431465244864796,141.09272496834933,30040.74460831215,513.5743057418458,2020.1718406469543,0
2024-07-18 09:32:05.510406,29878.22663185999,460.2109185712429,84.18022734346273,-51.66543308172608,1014.4605544743736,0.4984349348730835,-28.42868389164608,52.47596928806007,-11.882779179024167,48.534062272682434,189.94599303924736,1961.7456400265096,45.04906795339849,Stormy,-1867.5294213711131,-64.34861270944339,-115.23543793844419,30160.631876935764,494.9661719625836,1991.5383569960225,0
2024-07-18 09:32:06.510406,28646.97702534324,495.9951003543605,92.03542978150271,-44.52661029151453,999.4989690050908,0.5539938624331677,-60.73204934070133,30.980141438744624,130.97725932115418,-31.204471604921004,51.06013876773152,1966.858171567948,82.89739878503069,Stormy,-1231.2496065167506,35.78418178311756,5.112531541438329,30090.31990347811,493.58851673542995,2001.8616298531372,0
2024-07-18 09:32:07.510406,29292.73555951672,522.0459608876445,286.4706253519662,-44.482819152392295,1021.5991663633096,0.4381480891275847,-61.50958911882943,30.39890473324661,8.990038585096698,-83.80700925196051,127.98779377527411,1743.9069115967168,15.05190891603807,Clear,645.7585341734812,26.05086053328398,-222.95125997123114,29272.646405573312,492.75065993774933,1890.8369077303914,0
2024-07-18 09:32:08.510406,30422.88616446016,536.4186504821056,57.959147164614336,-53.98046261128842,1017.2161132149644,0.5270706916384119,-57.96009129629779,-145.3529037504236,157.8885530121022,-86.7101992817689,103.56196810050837,2294.0926654536406,10.85949797768846,Stormy,1130.1506049434392,14.372689594461121,550.1857538569238,29454.199583106707,518.1532372413702,2001.6192495394353,0
2024-07-18 09:32:09.510406,30468.48831856241,483.2170739987127,41.99491374556071,-46.31162307798989,1024.251849376021,0.6007547337260197,-40.9936207922653,151.11460056268413,-167.4997258109596,61.22528483013994,184.74192496343616,1608.4947684345789,50.260217669748776,Cloudy,45.60215410224919,-53.2015764833929,-685.5978970190617,30061.370014179764,513.893895122821,1882.164781828312,0
2024-07-18 09:32:10.510406,28381.07169707406,553.7612329366043,30.01955211894994,-50.93878203938993,1020.2938951854547,0.4684491839933158,-16.59094708258648,-79.06820684368678,-175.97246911588408,-12.29306477158957,246.4158559655876,1966.6997892631475,4.312345640487758,Clear,-2087.416621488348,70.54415893789161,358.20502082856865,29757.48206003221,524.4656524724743,1956.429074383789,0
2024-07-18 09:32:11.510406,30509.43303467141,487.2754600772754,308.3060039892963,-42.38167299967469,1002.4851768238982,0.6418335372514812,-33.162318304306,-20.589801282433967,171.1434234118732,-18.604297539525348,78.08208759741805,2171.8822614592564,22.49439360357372,Clear,2128.3613375973473,-66.4857728593289,205.18247219610885,29786.331016769294,508.0845890041976,1915.6922730523274,0
2024-07-18 09:32:12.510406,31490.86516742949,417.27493771403925,295.1108699728157,-46.03018776358329,1027.351243034183,0.3741554581282204,-52.37388510091652,52.77811129355664,50.2166554621966,-77.83980623265072,68.55152085587348,2020.0623343951745,32.79117457896442,Clear,981.4321327580801,-70.00052236323614,-151.81992706408187,30127.123299724986,486.1038769093064,2052.8814617058592,0
2024-07-18 09:32:13.510406,30677.17718607148,514.4905747504577,98.12084850216944,-43.12371899211027,1006.5605512227916,0.3142527682991132,47.96098409486439,53.96908051442438,-15.282918742469178,75.53625933349477,101.23800260944816,1775.7201361992652,95.86789706345428,Cloudy,-813.687981358009,97.2156370364184,-244.3421981959093,30892.491796057457,473.0136575139242,1989.2215773512323,0
2024-07-18 09:32:14.510406,28958.725430462648,501.09181505020206,223.8323118206613,-50.87090948035421,1008.768146933277,0.5316809582768216,-14.52660612571114,145.05481793290153,-119.19337992602996,-67.18285573436847,350.5206099515041,2338.922577982993,6.590810099757993,Stormy,-1718.4517556088322,-13.398759700255596,563.2024417837279,30375.589261321205,477.6191091715664,2044.901682859144,0
2024-07-18 09:32:15.510406,29925.113088084134,445.8624022405407,189.1833546747377,-48.46556423401554,1019.6517859620149,0.410747451865975,22.55074537878872,-104.49098551377918,-144.29598631402055,-74.02275274566176,25.967118685466943,2161.097545332104,89.17441521472375,Cloudy,966.3876576214861,-55.22941280966137,-177.82503265088917,29853.671901539423,487.1482640137336,2091.9134198381207,0
2024-07-18 09:32:16.510406,30557.832318770532,521.3547094043956,275.7011022552408,-53.9795874112013,1019.249240267021,0.5913228763875765,44.13556733341409,98.2747687369686,129.75113740890845,-17.717655952879113,102.74070237599358,2048.6213405624358,56.45656131083632,Clear,632.7192306863981,75.49230716385495,-112.47620476966813,29813.890279105774,489.4363088983796,2182.8804879591776,0
2024-07-18 09:32:17.510406,29779.74829331332,477.6685903829797,160.60698281399235,-50.03327628627389,1013.156860600212,0.5879459171611686,80.28585985308683,-7.094041934797275,160.11608233298404,-53.8380799508387,0.5325536597614855,2080.4685880109505,92.59757158109495,Clear,-778.0840254572104,-43.68611902141595,31.847247448514736,30087.564566722664,481.62856734263886,2096.729157968497,0
2024-07-18 09:32:18.510406,29367.31322045585,519.5427779473346,149.44876281718416,-54.01343381030313,1019.537414590609,0.213883174025755,82.17832938553508,52.40582132724612,-102.02631915723728,-26.68748682008973,236.28802597210017,2204.9687182294224,19.6517042164839,Clear,-412.4350728574718,41.874187564354884,124.5001302184719,29901.631277513236,506.1886925782367,2111.352882267603,0
2024-07-18 09:32:19.510406,29918.44812078006,510.38057020962697,115.7161252769401,-50.177815343352506,1021.0621693965652,0.4496687631498735,49.472323614351325,24.664087815103382,22.98435347723182,48.50750987778196,207.65457504565336,1937.4506273069496,73.0725502540545,Cloudy,551.1349003242103,-9.162207737707604,-267.51809092247277,29688.50321151641,502.5306461799805,2074.2959778491077,0
2024-07-18 09:32:20.510406,29871.583725117864,526.0812561601865,131.88177250126404,-48.30782341494606,1015.9908986053108,0.6029055531780234,-24.35373657499659,-132.8346637535605,-51.50182506651458,37.70936231105021,63.33095805831138,1948.0290254093,62.754946725841535,Cloudy,-46.86439566219633,15.700685950559546,10.57839810235032,29719.115022117923,518.6682014390494,2030.1494569818908,0
2024-07-18 09:32:21.510406,28196.920326650183,481.684094439944,287.3006855424653,-57.485085633847234,1034.5666622148117,0.1914211314218196,38.40568013788916,-36.79150417565961,-36.08819864853447,-80.12157830686486,204.6497391652232,1892.2799946394416,70.06004571937176,Stormy,-1674.663398467681,-44.397161720242536,-55.74903076985834,29328.984057516034,506.04864026991936,1925.9198824518971,0
2024-07-18 09:32:22.510406,30116.843031422508,510.2362543890524,117.62810765308946,-47.50869157137949,1022.7078260055516,0.4877495209284186,-37.58714856946109,17.188125630088933,39.1063224077588,44.37559568022729,318.2381165201344,2452.8966102774434,1.675269725587225,Cloudy,1919.9227047723252,28.552159949108443,560.6166156380018,29395.115694396853,506.00053499639444,2097.7352101087286,0
