Timestamp,Altitude,Speed,Heading,Temperature,Pressure,Vibration,Latitude,Longitude,Roll,Pitch,Yaw,Engine RPM,Fuel Level,Weather Conditions,Anomaly
2024-07-18 09:31:55.510406,29562.02324549894,564.8374269481181,17.367838218772896,-53.73178479029178,1026.274226392924,0.3820465517173504,-46.61991891576879,17.22092061202602,-93.93013984593968,41.866821690829056,349.5902373950117,2230.070777901926,57.418264384829484,Stormy,0
2024-07-18 09:31:56.510406,29411.50341246622,388.8173807932377,111.815843760025,-48.22722231312183,1017.2961760138604,0.5487030219486054,-47.41751686067882,167.42725477476375,114.06582994637506,0.1568400160682728,339.3732875161289,1755.180090602605,18.271538357088303,Stormy,0
2024-07-18 09:31:57.510406,30326.50647036547,438.64897164849447,357.26746590961807,-41.83396062254094,1023.0338468838956,0.4684049627115479,38.33617690639102,-56.08370700746852,35.6331783349805,-43.7655772670803,263.65789254624093,2187.8904909180706,22.75475990707824,Stormy,0
2024-07-18 09:31:58.510406,29394.603939130087,508.3734117662918,330.3712424084883,-52.76273841507376,1007.8865616152216,0.5656403993679983,59.85602762817618,-103.38567687795732,-159.79499609228006,40.26808712953283,295.04078384776744,2213.9262722938165,82.92138737907712,Cloudy,0
2024-07-18 09:31:59.510406,28837.56883939501,447.7015223612061,182.11498886011265,-49.13091054686443,1020.428630133671,0.5282655225946297,-56.78796253907892,-50.29867414320444,-87.04586702370614,-4.647905114554092,294.83818514320063,1734.516763843926,32.452498227135884,Clear,0
2024-07-18 09:32:00.510406,28873.79504103735,544.6279554852173,166.14690729856406,-51.08118660859174,1012.4816320741736,0.554552916267107,21.30263798092018,85.0478162679795,-156.04333164320877,8.215846220254747,314.96643360158686,2083.533336907605,28.582246879301863,Stormy,0
2024-07-18 09:32:01.510406,29200.683769274023,485.9120356853896,197.19991825305937,-43.58996395656095,1014.3527227702097,0.5662555627966623,46.66854498061977,159.2907493092532,-79.58598259540004,-38.67757386681611,355.6716494512692,2297.1252893423266,44.2488653676304,Cloudy,0
2024-07-18 09:32:02.510406,29518.56482598914,516.0353199090295,22.66757180814205,-42.05423156926673,1033.4612254757592,0.5069258308032285,33.15490553107885,11.984939097798817,-108.5157265681412,89.3915985148281,152.21597749265138,2047.6460909793036,21.60333899863427,Stormy,0
2024-07-18 09:32:03.510406,28857.912945716205,500.1280660358215,350.3150622980998,-51.50326601377368,1018.3787654415104,0.5331703506843338,80.31061247187992,-156.387761045659,-22.15329140066348,-61.98079713717301,247.14699617636327,1935.8883529966045,78.32377756743472,Cloudy,0
2024-07-18 09:32:04.510406,31745.756053231104,524.5595312806863,314.74700179296167,-54.84804602616597,1029.2511306305014,0.4312841088685671,-69.86011966588094,82.31228436950659,-59.82870508057266,-73.05096321195383,20.095043412651385,2076.981077964954,62.99928350372513,Cloudy,0
2024-07-18 09:32:05.510406,29878.22663185999,460.2109185712429,84.18022734346273,-51.66543308172608,1014.4605544743736,0.4984349348730835,-28.42868389164608,52.47596928806007,-11.882779179024167,48.534062272682434,189.94599303924736,1961.7456400265096,45.04906795339849,Stormy,0
2024-07-18 09:32:06.510406,28646.97702534324,495.9951003543605,92.03542978150271,-44.52661029151453,999.4989690050908,0.5539938624331677,-60.73204934070133,30.980141438744624,130.97725932115418,-31.204471604921004,51.06013876773152,1966.858171567948,82.89739878503069,Stormy,0
2024-07-18 09:32:07.510406,29292.73555951672,522.0459608876445,286.4706253519662,-44.482819152392295,1021.5991663633096,0.4381480891275847,-61.50958911882943,30.39890473324661,8.990038585096698,-83.80700925196051,127.98779377527411,1743.9069115967168,15.05190891603807,Clear,0
2024-07-18 09:32:08.510406,30422.88616446016,536.4186504821056,57.959147164614336,-53.98046261128842,1017.2161132149644,0.5270706916384119,-57.96009129629779,-145.3529037504236,157.8885530121022,-86.7101992817689,103.56196810050837,2294.0926654536406,10.85949797768846,Stormy,0
2024-07-18 09:32:09.510406,30468.48831856241,483.2170739987127,41.99491374556071,-46.31162307798989,1024.251849376021,0.6007547337260197,-40.9936207922653,151.11460056268413,-167.4997258109596,61.22528483013994,184.74192496343616,1608.4947684345789,50.260217669748776,Cloudy,0
2024-07-18 09:32:10.510406,28381.07169707406,553.7612329366043,30.01955211894994,-50.93878203938993,1020.2938951854547,0.4684491839933158,-16.59094708258648,-79.06820684368678,-175.97246911588408,-12.29306477158957,246.4158559655876,1966.6997892631475,4.312345640487758,Clear,0
2024-07-18 09:32:11.510406,30509.43303467141,487.2754600772754,308.3060039892963,-42.38167299967469,1002.4851768238982,0.6418335372514812,-33.162318304306,-20.589801282433967,171.1434234118732,-18.604297539525348,78.08208759741805,2171.8822614592564,22.49439360357372,Clear,0
2024-07-18 09:32:12.510406,31490.86516742949,417.27493771403925,295.1108699728157,-46.03018776358329,1027.351243034183,0.3741554581282204,-52.37388510091652,52.77811129355664,50.2166554621966,-77.83980623265072,68.55152085587348,2020.0623343951745,32.79117457896442,Clear,0
2024-07-18 09:32:13.510406,30677.17718607148,514.4905747504577,98.12084850216944,-43.12371899211027,1006.5605512227916,0.3142527682991132,47.96098409486439,53.96908051442438,-15.282918742469178,75.53625933349477,101.23800260944816,1775.7201361992652,95.86789706345428,Cloudy,0
2024-07-18 09:32:14.510406,28958.725430462648,501.09181505020206,223.8323118206613,-50.87090948035421,1008.768146933277,0.5316809582768216,-14.52660612571114,145.05481793290153,-119.19337992602996,-67.18285573436847,350.5206099515041,2338.922577982993,6.590810099757993,Stormy,0
2024-07-18 09:32:15.510406,29925.113088084134,445.8624022405407,189.1833546747377,-48.46556423401554,1019.6517859620149,0.410747451865975,22.55074537878872,-104.49098551377918,-144.29598631402055,-74.02275274566176,25.967118685466943,2161.097545332104,89.17441521472375,Cloudy,0
2024-07-18 09:32:16.510406,30557.832318770532,521.3547094043956,275.7011022552408,-53.9795874112013,1019.249240267021,0.5913228763875765,44.13556733341409,98.2747687369686,129.75113740890845,-17.717655952879113,102.74070237599358,2048.6213405624358,56.45656131083632,Clear,0
2024-07-18 09:32:17.510406,29779.74829331332,477.6685903829797,160.60698281399235,-50.03327628627389,1013.156860600212,0.5879459171611686,80.28585985308683,-7.094041934797275,160.11608233298404,-53.8380799508387,0.5325536597614855,2080.4685880109505,92.59757158109495,Clear,0
2024-07-18 09:32:18.510406,29367.31322045585,519.5427779473346,149.44876281718416,-54.01343381030313,1019.537414590609,0.213883174025755,82.17832938553508,52.40582132724612,-102.02631915723728,-26.68748682008973,236.28802597210017,2204.9687182294224,19.6517042164839,Clear,0
2024-07-18 09:32:19.510406,29918.44812078006,510.38057020962697,115.7161252769401,-50.177815343352506,1021.0621693965652,0.4496687631498735,49.472323614351325,24.664087815103382,22.98435347723182,48.50750987778196,207.65457504565336,1937.4506273069496,73.0725502540545,Cloudy,0
2024-07-18 09:32:20.510406,29871.583725117864,526.0812561601865,131.88177250126404,-48.30782341494606,1015.9908986053108,0.6029055531780234,-24.35373657499659,-132.8346637535605,-51.50182506651458,37.70936231105021,63.33095805831138,1948.0290254093,62.754946725841535,Cloudy,0
2024-07-18 09:32:21.510406,28196.920326650183,481.684094439944,287.3006855424653,-57.485085633847234,1034.5666622148117,0.1914211314218196,38.40568013788916,-36.79150417565961,-36.08819864853447,-80.12157830686486,204.6497391652232,1892.2799946394416,70.06004571937176,Stormy,1
2024-07-18 09:32:22.510406,30116.843031422508,510.2362543890524,117.62810765308946,-47.50869157137949,1022.7078260055516,0.4877495209284186,-37.58714856946109,17.188125630088933,39.1063224077588,44.37559568022729,318.2381165201344,2452.8966102774434,1.675269725587225,Cloudy,0
2024-07-18 09:32:23.510406,30186.50937000717,569.2888200399747,338.6714062711589,-54.91105716830364,1010.1119709821398,0.6063194357499284,-0.2615019455654419,161.5937861885973,44.497196753272505,26.35211052331701,118.27432179242032,1624.933100480325,62.56618347462316,Stormy,0
2024-07-18 09:32:24.510406,29373.94637926845,528.7907079321411,150.25568667009128,-58.01267315571846,1014.6418123956148,0.4630452021498725,-86.41175479619679,169.71259443531386,109.0078401042955,37.66389121641292,166.61075235257675,1827.744663625791,27.892837090373888,Stormy,0
2024-07-18 09:32:25.510406,30384.771827307843,512.5527925026444,159.15019374562576,-48.64327593461391,1026.5655773317826,0.3897653098621802,62.83656076840032,18.89746134196673,36.57323471796337,16.74672459267316,77.99366031816518,2090.5345047225965,94.25986313291904,Clear,0
2024-07-18 09:32:26.510406,28938.92440808237,450.0036524447149,306.08374356719,-48.65147517554545,998.7178151756124,0.4384784524805156,-54.14813719234516,-107.31082919742074,-177.58293227170105,75.57335092778615,277.71137259879254,2238.7872290417536,80.26060569707352,Stormy,0
2024-07-18 09:32:27.510406,28694.97833190137,552.299429101668,247.6105297593472,-54.75621155495442,1020.5296968454602,0.5434306182077575,36.87936192413521,92.58852974253956,-82.49491838688165,80.37176458094507,3.183626938982358,2166.878834584365,28.47015257409421,Clear,0
2024-07-18 09:32:28.510406,29867.88761485962,480.3375465449287,344.4630596699325,-54.52900345493408,1016.2297248189304,0.4990749369998173,20.184059865529093,-25.423047198804312,51.4925870937804,65.70799490741459,352.3855175548602,1949.4189923458491,7.623535778083468,Clear,0
2024-07-18 09:32:29.510406,30214.990593961804,505.8069736566154,296.0338093774102,-39.551049402051646,1015.1909952497092,0.233371242423521,-71.0929373506103,63.67115720510623,-41.22265849683865,31.536044126408957,21.668518585302607,2253.332485279761,23.74787338186012,Clear,1
2024-07-18 09:32:30.510406,30115.61608162683,475.5617489425713,100.55126607732232,-49.0023595893209,1016.6850302736676,0.59613514150114,-26.140899090350736,146.67917232118236,-150.58193291340356,0.1175411583519974,308.4176356888145,1857.1071981716357,16.790497582710184,Cloudy,0
2024-07-18 09:32:31.510406,30304.58155573959,521.9749963163457,25.76261765114853,-50.59088665918449,1010.4139537146932,0.5608906630914924,76.86229856681831,96.33231266057976,80.3877053249239,70.58142550446627,169.3740987201497,2125.3259972839137,20.712836022755788,Clear,0
2024-07-18 09:32:32.510406,29440.987936166217,473.7333881160365,237.40230195122365,-51.94218162750537,1038.7938727697765,0.6078930207496835,-11.648295906274257,-11.991319890705228,149.04985158761343,-20.33472747383701,346.5240120713353,2062.0048562049005,65.55394546092113,Clear,0
2024-07-18 09:32:33.510406,30817.895210082366,476.3718617914208,224.72895829692123,-54.27711488866943,1018.9180307582442,0.4244620064972679,-4.094111940966712,-137.18643843090598,-141.01024075833237,-12.73579722145925,119.67878125294628,2020.443011920746,6.384157778570487,Stormy,0
2024-07-18 09:32:34.510406,29036.970785787496,494.7844887993249,238.38487424257093,-55.00099338775989,1025.4684640167163,0.5336613572233955,51.16631788969724,-141.21781676174436,-53.91687088718926,26.527150941861706,93.84686396460827,1939.2682283758809,72.36841878342916,Stormy,0
2024-07-18 09:32:35.510406,30923.08078268392,405.4409409926324,99.92618125487184,-57.7935632253242,1015.9267339076316,0.4213327240046664,61.70791078124631,-41.70867519600236,11.50664547670931,14.819604717348852,222.49432801239053,1771.1237181380168,67.49790644106504,Clear,0
2024-07-18 09:32:36.510406,29146.574092843955,621.9499957231084,7.991686908780489,-48.97259571158131,1008.8458596876844,0.2846062657440068,52.04480593596918,157.50458456477776,-64.55353124609391,-21.67535961175756,220.48157808608232,1964.8963711476629,0.1642515104753106,Clear,1
2024-07-18 09:32:37.510406,28339.573606534883,606.3037730510188,116.85430585047672,-55.65492682069882,1008.7978992970832,0.5380988716832575,80.32082243914513,-113.12854878388258,-78.88412367671607,-50.89537094516895,340.63370535477026,2220.576884244483,41.89586196071452,Clear,0
2024-07-18 09:32:38.510406,30444.866120852617,544.8704839515434,239.4283376421584,-55.934396268834966,1012.0709120281324,0.4851655296702939,-16.84908612635533,-105.12873352905632,41.45146926653928,-12.449146189639876,179.61378497283962,2057.2988939017623,1.8438706152684503,Cloudy,0
2024-07-18 09:32:39.510406,29353.818906246957,519.1588434672709,13.432602504319425,-50.82567888740879,1016.1892397203676,0.4877337585965413,53.42912461548752,85.78139248837437,156.1893126768705,-69.01867963797055,318.3724783870554,2046.004690534295,83.87691409532083,Clear,0
2024-07-18 09:32:40.510406,31721.81095014449,570.0130058878923,256.86946116039604,-48.993750190951104,1020.8759415150872,0.5488899486174285,48.31278612257384,-102.33225338328756,17.46888209708044,54.493428589102734,33.83502995683557,1760.7978851385533,89.64542170906893,Cloudy,0
